Image,Name,Class,Parent,ROI,Centroid X px,Centroid Y px,Detection probability,Area px^2,Length px,Circularity,Solidity,Max diameter px,Min diameter px,Hematoxylin: Mean,Hematoxylin: Median,Hematoxylin: Min,Hematoxylin: Max,Hematoxylin: Std.Dev.,Eosin: Mean,Eosin: Median,Eosin: Min,Eosin: Max,Eosin: Std.Dev.,Delaunay: Num neighbors,Delaunay: Mean distance,Delaunay: Median distance,Delaunay: Max distance,Delaunay: Min distance,Delaunay: Mean triangle area,Delaunay: Max triangle area,Cluster mean: Detection probability,Cluster mean: Area px^2,Cluster mean: Length px,Cluster mean: Circularity,Cluster mean: Solidity,Cluster mean: Max diameter px,Cluster mean: Min diameter px,Cluster mean: Hematoxylin: Mean,Cluster mean: Hematoxylin: Median,Cluster mean: Hematoxylin: Min,Cluster mean: Hematoxylin: Max,Cluster mean: Hematoxylin: Std.Dev.,Cluster mean: Eosin: Mean,Cluster mean: Eosin: Median,Cluster mean: Eosin: Min,Cluster mean: Eosin: Max,Cluster mean: Eosin: Std.Dev.,Cluster mean: Delaunay: Num neighbors,Cluster mean: Delaunay: Mean distance,Cluster mean: Delaunay: Median distance,Cluster mean: Delaunay: Max distance,Cluster mean: Delaunay: Min distance,Cluster mean: Delaunay: Mean triangle area,Cluster mean: Delaunay: Max triangle area,Cluster size,Max Prediction Probability,Class Type
M06__C-17.png,M06__C-17_1_3863,,Tissue,Polygon,5302.5,2295.1,0.8692,159.5273,45.6383,0.9625,1.0,16.0794,12.8157,0.2607,0.2737,-0.0229,0.4824,0.0922,0.3043,0.2975,0.1106,0.5306,0.0854,7,62.047,59.1727,109.7832,19.211,1621.374,4173.6426,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.58413506,Others
M06__C-17.png,M06__C-17_1_865,,Tissue,Polygon,2289.5,2359.2,0.8675,247.3828,56.9386,0.9589,1.0,20.0823,16.0729,0.1654,0.1611,-0.0011,0.3258,0.0537,0.1473,0.1471,0.0143,0.2989,0.0549,4,81.1426,74.7984,145.8433,29.1304,2445.5996,3978.469,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.73950243,Others
M06__C-17.png,M06__C-17_1_5819,,Tissue,Polygon,5215.1,3555.1,0.8673,281.2007,61.1308,0.9456,1.0,22.2656,16.3418,0.1636,0.1592,0.0663,0.2624,0.0395,0.1577,0.1573,0.0487,0.2888,0.0435,7,51.5116,40.7737,81.9058,36.2732,1017.0544,2387.1875,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.5601642,Others
M06__C-17.png,M06__C-17_1_8179,,Tissue,Polygon,4969.0,3861.9,0.8672,161.7309,46.4021,0.9439,1.0,16.6831,12.5027,0.1683,0.1768,0.0341,0.2634,0.0456,0.2158,0.2008,0.0561,0.4957,0.0831,7,96.3477,79.2673,145.3125,55.2447,3152.6953,6099.4766,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.60365117,Others
M06__C-17.png,M06__C-17_1_4895,,Tissue,Polygon,383.99,3186.8,0.8671,129.5607,41.2335,0.9576,1.0,14.1585,12.1406,0.1084,0.0897,0.0128,0.3077,0.0588,0.1003,0.0854,0.032,0.3488,0.0528,6,39.6857,38.5845,59.0734,18.4984,701.1285,1421.3214,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.93763304,Neutrophil
M06__C-17.png,M06__C-17_1_6265,,Tissue,Polygon,2273.3,1447.0,0.8666,112.7966,38.3574,0.9634,1.0,13.4493,10.8635,0.155,0.1625,0.0034,0.3062,0.0717,0.1505,0.1312,0.0576,0.3283,0.0609,5,39.5753,30.8432,79.9334,19.5191,631.2059,1407.5538,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.62361896,Others
M06__C-17.png,M06__C-17_1_6171,,Tissue,Polygon,1891.8,3645.2,0.8665,120.8981,41.5725,0.8791,1.0,16.1599,9.7588,0.1753,0.1244,0.0005,1.0116,0.1853,0.1163,0.0818,0.0103,0.6538,0.124,7,84.9415,91.2724,111.669,59.7592,2593.8108,5201.6099,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.74181527,Others
M06__C-17.png,M06__C-17_1_2089,,Tissue,Polygon,2498.1,2265.9,0.8662,133.9266,42.0454,0.952,1.0,14.863,11.8304,0.231,0.2374,0.0558,0.3743,0.0666,0.1805,0.1556,0.019,0.3894,0.0989,8,97.8561,85.951,155.7013,43.0138,3081.8359,10306.8721,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.9744956,Lymphocyte
M06__C-17.png,M06__C-17_1_4887,,Tissue,Polygon,1275.8,2117.4,0.8648,117.3002,40.4294,0.9018,1.0,14.5966,10.3782,0.1556,0.1306,-0.0118,0.6171,0.127,0.1298,0.1154,0.0162,0.4289,0.0874,6,32.0804,30.126,59.0497,15.31,425.9728,953.4876,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.908657,Neutrophil
M06__C-17.png,M06__C-17_1_826,,Tissue,Polygon,230.28,3722.4,0.8637,278.9895,62.538,0.8964,1.0,24.3529,14.8541,0.1124,0.113,0.0411,0.221,0.0328,0.0708,0.0682,0.0233,0.2078,0.0287,10,100.8717,97.7917,152.9077,61.2162,2887.198,6744.9272,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.78887,Macrophage
M06__C-17.png,M06__C-17_1_8587,,Tissue,Polygon,2107.2,5050.0,0.8633,161.9363,48.8875,0.8514,1.0,20.0142,11.4506,0.2859,0.2751,-0.0031,0.5672,0.1147,0.3432,0.316,0.0582,1.3268,0.1669,8,115.4932,106.4885,191.2945,61.3494,4082.0327,9319.5977,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.9238534,Lymphocyte
M06__C-17.png,M06__C-17_1_910,,Tissue,Polygon,792.68,1479.0,0.8628,150.1644,44.0172,0.9739,1.0,14.84,13.1639,0.3749,0.3855,0.0555,0.734,0.1411,0.4701,0.4435,0.0491,1.4548,0.2628,6,72.3213,66.9315,104.609,57.7291,1941.9865,3059.4312,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.79020876,Lymphocyte
M06__C-17.png,M06__C-17_1_5703,,Tissue,Polygon,172.4,3314.3,0.8611,127.3348,41.1714,0.944,1.0,14.6264,11.5509,0.2237,0.2299,0.024,0.4147,0.082,0.3882,0.2698,0.0699,1.9857,0.3663,7,57.1587,59.0416,70.3757,42.7589,1163.6376,1690.1984,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.7524692,Neutrophil
M06__C-17.png,M06__C-17_1_4232,,Tissue,Polygon,2337.2,3427.5,0.8609,212.1307,53.2751,0.9392,1.0,19.1225,14.4719,0.1088,0.0819,-0.0037,0.7317,0.0923,0.0898,0.0811,0.0107,0.5347,0.064,7,94.2836,104.8919,150.3014,30.4853,3234.853,7073.7622,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.99768376,Neutrophil
M06__C-17.png,M06__C-17_1_482,,Tissue,Polygon,2896.5,4001.5,0.8608,142.6756,43.0342,0.9681,1.0,14.7258,12.2752,0.1065,0.0945,-0.0023,0.2375,0.0475,0.0705,0.0687,-0.0042,0.2038,0.0414,7,100.001,95.3991,161.8097,49.2696,3442.1509,8446.0615,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.9939423,Neutrophil
M06__C-17.png,M06__C-17_1_8584,,Tissue,Polygon,1219.8,1036.0,0.8603,128.9978,41.658,0.9341,1.0,15.0896,11.107,0.1919,0.186,0.0319,0.4014,0.077,0.4082,0.4046,0.1222,0.8255,0.1501,8,63.8514,62.5858,109.1782,30.132,1488.3688,4175.3745,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.6914247,Others
M06__C-17.png,M06__C-17_1_1130,,Tissue,Polygon,4653.7,4144.8,0.8597,207.5064,54.8297,0.8674,0.9893,20.6331,13.4318,0.17,0.1784,0.0296,0.3045,0.0586,0.1481,0.1545,0.0356,0.2694,0.0531,7,97.8914,100.426,120.3291,47.7959,3145.6772,4901.02,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.9943024,Lymphocyte
M06__C-17.png,M06__C-17_1_1971,,Tissue,Polygon,5422.4,2731.3,0.8591,174.0416,50.4449,0.8595,0.9776,18.0246,14.1262,0.1287,0.1227,0.0642,0.2687,0.0347,0.0588,0.0567,0.0014,0.153,0.0295,4,40.3157,37.0737,55.1898,31.9256,682.3771,987.2281,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.99977857,Neutrophil
M06__C-17.png,M06__C-17_1_3848,,Tissue,Polygon,4263.1,3505.0,0.859,142.9113,43.4049,0.9532,1.0,15.5901,12.0119,0.0782,0.0852,0.0005,0.1798,0.0473,0.0663,0.0692,0.012,0.1278,0.0297,6,49.2653,48.4139,88.8999,12.2312,1124.5497,2781.4275,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.9806476,Neutrophil
M06__C-17.png,M06__C-17_1_1409,,Tissue,Polygon,4339.7,3137.9,0.859,152.1671,44.7918,0.9531,1.0,15.5771,12.9142,0.3234,0.335,0.1077,0.4978,0.0794,0.2299,0.2239,0.0427,0.4117,0.0796,5,97.6596,116.5192,122.5209,42.6355,3770.1001,4901.3965,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.99308807,Lymphocyte
M06__C-17.png,M06__C-17_1_5116,,Tissue,Polygon,1408.3,5489.8,0.8583,84.2668,33.2519,0.9577,1.0,11.7276,9.355,0.2701,0.2044,-0.0053,1.3527,0.2644,0.2751,0.2067,0.008,1.2729,0.267,9,52.2414,46.8411,101.7116,24.1489,1182.3147,3792.5547,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.8146757,Neutrophil
M06__C-17.png,M06__C-17_1_7874,,Tissue,Polygon,2362.9,1129.2,0.8582,252.9415,60.88,0.8576,1.0,24.5541,13.1832,0.1048,0.0918,0.0006,0.4348,0.0497,0.0698,0.0587,0.0072,0.3283,0.0393,5,54.7532,38.3414,99.2186,21.9045,1272.6271,3482.9106,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.78843886,Neutrophil
M06__C-17.png,M06__C-17_1_2575,,Tissue,Polygon,663.2,3509.7,0.8581,226.0385,59.017,0.8155,0.985,23.2468,13.0867,0.1155,0.084,-0.0048,1.0739,0.1282,0.0826,0.0609,0.0134,0.6835,0.0726,4,28.5102,28.4803,41.2206,15.8597,363.6462,755.8143,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.9999863,Neutrophil
M06__C-17.png,M06__C-17_1_1387,,Tissue,Polygon,4915.8,830.43,0.8578,117.0414,40.9875,0.8755,1.0,15.6646,9.6973,0.1724,0.1745,0.0501,0.2601,0.0383,0.1341,0.1364,0.0055,0.2462,0.0477,5,25.1484,24.0823,31.2907,17.5579,277.2906,458.2166,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.9999323,Neutrophil
M06__C-17.png,M06__C-17_1_8294,,Tissue,Polygon,582.82,1137.3,0.8571,204.1565,55.3891,0.8362,0.9903,21.3983,13.3766,0.1703,0.1606,0.0098,0.5299,0.0689,0.1483,0.1417,-0.0498,0.6,0.0934,5,21.8099,20.4376,28.407,14.4947,169.0336,262.0139,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.6507541,Others
M06__C-17.png,M06__C-17_1_2478,,Tissue,Polygon,1124.5,2193.2,0.8571,141.4622,43.794,0.9269,1.0,16.26,11.2697,0.1126,0.1201,0.002,0.2398,0.0562,0.1048,0.1084,0.0167,0.2247,0.0484,6,66.3439,74.6974,81.1441,15.3857,1755.7302,2552.9905,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.825696,Lymphocyte
M06__C-17.png,M06__C-17_1_2738,,Tissue,Polygon,2286.6,41.36,0.8564,145.9794,43.3314,0.977,1.0,14.2586,13.3403,0.1734,0.179,0.0391,0.2486,0.0362,0.1107,0.1066,0.0286,0.203,0.031,4,19.3463,20.1614,23.423,13.6394,118.1328,155.0132,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.9999951,Neutrophil
M06__C-17.png,M06__C-17_1_7189,,Tissue,Polygon,1314.2,272.05,0.856,159.8635,48.0875,0.8688,0.9934,18.0174,12.2047,0.3874,0.3485,0.0429,1.4861,0.2312,0.2208,0.2101,-0.0289,0.9321,0.16,7,44.772,44.0601,69.2075,15.08,452.7692,708.433,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.99786973,Neutrophil
M06__C-17.png,M06__C-17_1_3864,,Tissue,Polygon,3154.7,5346.6,0.8557,153.047,44.9324,0.9526,1.0,15.8814,12.8753,0.1953,0.2013,0.0224,0.3363,0.0517,0.2256,0.2193,0.0572,0.4451,0.0944,4,49.5181,46.9519,65.6777,38.4909,1090.9822,1311.744,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.9846475,Lymphocyte
M06__C-17.png,M06__C-17_1_3045,,Tissue,Polygon,1259.7,1489.8,0.855,179.4973,50.3877,0.8884,1.0,18.9707,12.8231,0.3931,0.2331,0.0261,2.079,0.4168,0.2857,0.137,-0.0151,1.8516,0.3943,4,52.4783,60.7432,77.0311,11.3959,1162.7106,2489.8506,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.6905027,Others
M06__C-17.png,M06__C-17_1_5606,,Tissue,Polygon,2046.6,2788.6,0.8548,115.0516,39.0829,0.9465,1.0,13.8074,10.9797,0.1266,0.118,0.0007,0.5122,0.0781,0.0894,0.0835,0.0158,0.2948,0.0533,6,74.6617,59.589,145.6254,35.2133,2439.3774,5217.5215,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.9930258,Neutrophil
M06__C-17.png,M06__C-17_1_1944,,Tissue,Polygon,2776.6,30.59,0.8542,75.6258,31.5841,0.9527,1.0,11.075,8.9591,0.2693,0.2612,0.0108,0.5434,0.1166,0.1069,0.1096,0.0108,0.2022,0.0561,4,22.422,23.6025,29.6451,12.838,167.2835,337.6128,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.9999473,Neutrophil
M06__C-17.png,M06__C-17_1_1366,,Tissue,Polygon,4383.3,1571.2,0.854,192.7043,50.389,0.9537,1.0,17.8701,13.6134,0.2915,0.2762,0.0144,0.5857,0.1019,0.2363,0.2269,0.0581,0.6503,0.0943,5,62.2458,72.1387,86.6813,32.6311,1785.8873,3197.885,0.575,125.4091,41.4505,0.8163,0.9776,16.0646,9.3555,0.1649,0.15,0.0393,0.4181,0.0799,0.1408,0.1301,0.0241,0.369,0.0697,5.987,62.3822,59.8625,103.7393,27.2598,1566.6733,3445.4036,8599,0.9995042,Lymphocyte
