Image,Name,Class,Parent,ROI,Centroid X px,Centroid Y px,Detection probability,Area px^2,Length px,Circularity,Solidity,Max diameter px,Min diameter px,Hematoxylin: Mean,Hematoxylin: Median,Hematoxylin: Min,Hematoxylin: Max,Hematoxylin: Std.Dev.,Eosin: Mean,Eosin: Median,Eosin: Min,Eosin: Max,Eosin: Std.Dev.,Delaunay: Num neighbors,Delaunay: Mean distance,Delaunay: Median distance,Delaunay: Max distance,Delaunay: Min distance,Delaunay: Mean triangle area,Delaunay: Max triangle area,Cluster mean: Detection probability,Cluster mean: Area px^2,Cluster mean: Length px,Cluster mean: Circularity,Cluster mean: Solidity,Cluster mean: Max diameter px,Cluster mean: Min diameter px,Cluster mean: Hematoxylin: Mean,Cluster mean: Hematoxylin: Median,Cluster mean: Hematoxylin: Min,Cluster mean: Hematoxylin: Max,Cluster mean: Hematoxylin: Std.Dev.,Cluster mean: Eosin: Mean,Cluster mean: Eosin: Median,Cluster mean: Eosin: Min,Cluster mean: Eosin: Max,Cluster mean: Eosin: Std.Dev.,Cluster mean: Delaunay: Num neighbors,Cluster mean: Delaunay: Mean distance,Cluster mean: Delaunay: Median distance,Cluster mean: Delaunay: Max distance,Cluster mean: Delaunay: Min distance,Cluster mean: Delaunay: Mean triangle area,Cluster mean: Delaunay: Max triangle area,Cluster size,Max Prediction Probability,Class Type
M06__H-9.png,M06__H-9_1_6113,,Tissue,Polygon,1771.1,782.81,0.8722,139.7377,43.0867,0.9459,1.0,14.9037,12.1187,0.7853,0.6476,0.0289,2.8542,0.4797,0.5149,0.3962,-0.0974,1.7699,0.4314,10,65.0765,61.4414,98.8213,33.8022,1380.3102,3707.4153,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.50843614,Others
M06__H-9.png,M06__H-9_1_5471,,Tissue,Polygon,3661.4,3998.0,0.8715,116.43,39.1862,0.9528,1.0,13.7344,11.1052,0.422,0.4315,0.0523,0.9462,0.1837,0.3356,0.3295,0.0597,0.9385,0.1416,6,77.106,84.5686,97.0664,49.1718,2090.229,3857.2112,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.84245735,Lymphocyte
M06__H-9.png,M06__H-9_1_2271,,Tissue,Polygon,4660.6,4573.7,0.8707,512.2575,82.6449,0.9425,0.9968,29.5616,22.2633,0.1259,0.1162,0.0159,0.3833,0.0592,0.0861,0.0798,0.01,0.2517,0.0445,6,28.0607,29.1849,37.9032,17.4636,290.5178,481.4691,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.99163985,Tumor
M06__H-9.png,M06__H-9_1_7907,,Tissue,Polygon,4588.2,5261.4,0.8706,132.0171,41.5132,0.9626,1.0,14.4049,11.9171,0.2596,0.2517,-0.0113,0.5189,0.1069,0.2816,0.2805,0.1114,0.631,0.0891,5,25.3586,29.2729,34.057,13.7881,269.9961,565.8297,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.5465827,Others
M06__H-9.png,M06__H-9_1_5863,,Tissue,Polygon,591.46,2649.3,0.8705,340.7401,67.1322,0.9501,1.0,23.5175,18.5216,0.2398,0.21,0.0457,0.7819,0.1168,0.1756,0.1676,0.0581,0.4314,0.0645,4,34.8136,27.0117,64.9901,20.2407,526.1741,930.7353,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.5354223,Others
M06__H-9.png,M06__H-9_1_7629,,Tissue,Polygon,4655.2,4542.4,0.8703,936.7482,109.3658,0.9842,1.0,36.5881,33.4302,0.1042,0.0958,0.0028,0.6276,0.0524,0.0855,0.0746,-0.0461,0.485,0.0567,5,37.558,31.8072,51.8164,30.4501,607.9295,1070.881,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.9999999,Tumor
M06__H-9.png,M06__H-9_1_1290,,Tissue,Polygon,4240.5,1992.6,0.87,211.4504,53.1365,0.9411,1.0,18.6743,15.2315,0.33,0.3295,-0.0335,0.9567,0.149,0.2729,0.2373,0.0738,1.5745,0.1832,7,104.8083,112.7762,187.5042,25.1739,3762.6667,11234.833,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.95808566,Lymphocyte
M06__H-9.png,M06__H-9_1_7630,,Tissue,Polygon,2370.4,3911.3,0.8683,577.9104,86.1787,0.9778,1.0,29.3656,25.7857,0.1479,0.1412,0.0329,0.2664,0.0413,0.1475,0.14,-0.0367,0.3283,0.0613,7,56.1569,50.5464,119.1296,19.328,956.0258,3175.5916,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.96749365,Tumor
M06__H-9.png,M06__H-9_1_8143,,Tissue,Polygon,2535.3,856.7,0.8677,465.6709,86.6804,0.7788,1.0,35.9818,15.8644,0.1273,0.1219,0.0012,0.2822,0.0405,0.1275,0.1292,0.0395,0.2643,0.0443,7,112.1543,90.2215,205.1246,37.6723,3612.1389,13355.957,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.82733595,Tumor
M06__H-9.png,M06__H-9_1_1569,,Tissue,Polygon,436.98,1941.4,0.8653,147.4601,44.2983,0.9443,1.0,15.9626,11.8088,0.2226,0.2165,0.1007,0.4186,0.064,0.2152,0.2056,0.0652,0.5074,0.0994,7,34.7613,32.4493,62.8249,11.3111,386.8446,1417.3379,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.7019174,Others
M06__H-9.png,M06__H-9_1_7357,,Tissue,Polygon,2206.2,4102.2,0.8648,306.3173,62.9029,0.9728,1.0,21.2567,18.6878,0.2629,0.2606,0.065,0.4906,0.0838,0.2231,0.2002,0.0917,0.6009,0.0896,7,135.2152,111.0034,284.897,21.9231,5401.0396,21476.5371,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.2829428,Others
M06__H-9.png,M06__H-9_1_2635,,Tissue,Polygon,3964.1,779.01,0.8648,148.7337,44.548,0.9418,1.0,15.5638,12.8499,0.2565,0.2598,0.0697,0.5644,0.0862,0.1666,0.1576,0.01,0.5283,0.098,6,68.1318,67.2381,103.5379,39.6046,1770.6222,3492.1997,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.9989882,Lymphocyte
M06__H-9.png,M06__H-9_1_3978,,Tissue,Polygon,736.1,2229.4,0.8644,318.0403,63.9147,0.9783,1.0,21.2977,19.9336,0.237,0.2293,0.0872,0.4151,0.0663,0.2271,0.2162,0.1235,0.422,0.0547,6,50.5878,46.5572,84.8347,32.2353,673.873,1033.0518,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.38893044,Others
M06__H-9.png,M06__H-9_1_4694,,Tissue,Polygon,1618.5,2635.6,0.8641,223.7683,54.5055,0.9465,1.0,19.2339,15.0602,0.2484,0.2329,0.0477,0.5724,0.0832,0.1268,0.1145,0.0218,0.3214,0.0535,4,46.8558,50.1443,62.9992,24.1356,872.108,1418.8207,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.6848071,Others
M06__H-9.png,M06__H-9_1_6465,,Tissue,Polygon,110.53,3646.1,0.8641,95.3716,35.5837,0.9465,1.0,12.6452,9.8344,0.4689,0.4525,0.0831,1.0917,0.2343,0.5189,0.3909,-0.0082,1.7696,0.4355,6,53.2126,45.8865,86.896,22.7083,1189.2655,3445.6001,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.5478883,Others
M06__H-9.png,M06__H-9_1_2725,,Tissue,Polygon,1893.9,3840.2,0.8639,562.2834,88.2838,0.9066,1.0,32.9957,21.8638,0.0881,0.0832,-0.0068,0.3042,0.0486,0.104,0.0933,-0.032,0.2956,0.0653,4,34.0174,34.3094,48.4815,18.9695,459.4873,997.0892,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.9996828,Tumor
M06__H-9.png,M06__H-9_1_1671,,Tissue,Polygon,1542.6,2529.8,0.863,549.2444,85.1798,0.9513,1.0,31.0913,22.6307,0.1091,0.093,-0.0004,0.3628,0.067,0.1671,0.1572,0.0192,0.4072,0.069,5,43.1301,32.9355,85.1509,24.1807,881.8482,1760.6412,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.98837364,Tumor
M06__H-9.png,M06__H-9_1_3674,,Tissue,Polygon,2007.6,1226.7,0.8627,182.7192,48.9205,0.9594,1.0,16.7323,14.4095,0.3245,0.308,0.02,1.0235,0.1707,0.2951,0.2438,-0.0127,1.5018,0.2173,7,65.5805,74.3808,91.7618,28.587,1539.4832,3061.3569,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.9988844,Lymphocyte
M06__H-9.png,M06__H-9_1_5641,,Tissue,Polygon,3429.9,5625.5,0.8626,384.9022,81.0922,0.7355,0.9943,34.9302,14.1096,0.1575,0.1271,0.0331,0.8399,0.1026,0.0901,0.0681,-0.0028,0.6086,0.0723,6,77.5881,69.8152,131.2508,49.9429,2201.6709,3333.1089,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.9999999,Neutrophil
M06__H-9.png,M06__H-9_1_5277,,Tissue,Polygon,5422.8,2161.1,0.8624,154.0213,44.6734,0.9698,1.0,15.1002,13.0602,0.2352,0.1166,-0.0189,1.4543,0.2726,0.2229,0.1082,-0.0214,2.593,0.3256,5,59.2018,67.0451,104.6934,19.211,1683.3777,3681.283,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.83003956,Neutrophil
M06__H-9.png,M06__H-9_1_6019,,Tissue,Polygon,5426.3,4196.5,0.862,456.4521,77.4096,0.9572,1.0,28.2294,21.3062,0.1473,0.1353,0.0002,0.5215,0.0748,0.1234,0.1187,0.0077,0.3563,0.0676,5,52.963,43.2469,112.3683,20.4756,1157.8796,3377.2349,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.6432876,Others
M06__H-9.png,M06__H-9_1_5365,,Tissue,Polygon,4858.3,4506.1,0.8618,544.358,84.7778,0.9518,1.0,31.3766,23.5026,0.1668,0.1615,0.0072,0.456,0.0632,0.1722,0.1679,0.0433,0.5568,0.0722,6,42.3113,41.6996,72.652,21.5182,528.6382,837.3137,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.92808115,Tumor
M06__H-9.png,M06__H-9_1_3363,,Tissue,Polygon,5450.8,4198.4,0.8611,368.7083,70.6302,0.9288,1.0,26.82,18.5056,0.192,0.172,0.0038,1.1105,0.1132,0.1253,0.1068,-0.0174,0.5528,0.0827,3,34.3174,24.6047,57.7665,20.5811,454.3244,709.4082,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.7274244,Others
M06__H-9.png,M06__H-9_1_5515,,Tissue,Polygon,1494.9,2647.4,0.8605,353.462,68.5914,0.9441,1.0,25.2784,18.2366,0.1502,0.1403,0.0442,0.4891,0.056,0.1983,0.1887,0.0894,0.4319,0.0592,6,56.966,40.583,117.2366,27.9874,870.0308,1496.5027,0.6155,151.6401,47.1521,0.7433,0.9581,18.813,9.5605,0.2619,0.2405,0.0532,0.6487,0.1276,0.2326,0.204,0.0327,0.7081,0.1342,5.9888,65.2971,60.7584,115.1031,25.7741,1700.7406,4218.3721,8411,0.6793622,Others
