Image,Name,Class,Parent,ROI,Centroid X px,Centroid Y px,Detection probability,Area px^2,Length px,Circularity,Solidity,Max diameter px,Min diameter px,Hematoxylin: Mean,Hematoxylin: Median,Hematoxylin: Min,Hematoxylin: Max,Hematoxylin: Std.Dev.,Eosin: Mean,Eosin: Median,Eosin: Min,Eosin: Max,Eosin: Std.Dev.,Delaunay: Num neighbors,Delaunay: Mean distance,Delaunay: Median distance,Delaunay: Max distance,Delaunay: Min distance,Delaunay: Mean triangle area,Delaunay: Max triangle area,Cluster mean: Detection probability,Cluster mean: Area px^2,Cluster mean: Length px,Cluster mean: Circularity,Cluster mean: Solidity,Cluster mean: Max diameter px,Cluster mean: Min diameter px,Cluster mean: Hematoxylin: Mean,Cluster mean: Hematoxylin: Median,Cluster mean: Hematoxylin: Min,Cluster mean: Hematoxylin: Max,Cluster mean: Hematoxylin: Std.Dev.,Cluster mean: Eosin: Mean,Cluster mean: Eosin: Median,Cluster mean: Eosin: Min,Cluster mean: Eosin: Max,Cluster mean: Eosin: Std.Dev.,Cluster mean: Delaunay: Num neighbors,Cluster mean: Delaunay: Mean distance,Cluster mean: Delaunay: Median distance,Cluster mean: Delaunay: Max distance,Cluster mean: Delaunay: Min distance,Cluster mean: Delaunay: Mean triangle area,Cluster mean: Delaunay: Max triangle area,Cluster size,Max Prediction Probability,Class Type
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_3185,,Tissue,Polygon,1980.5,5146.3,0.8931,386.9963,70.7198,0.9724,1.0,24.3855,20.6648,0.3359,0.3378,0.0427,0.6303,0.1267,0.1538,0.1274,0.0316,0.5614,0.0977,7,69.4944,56.4664,122.7739,46.4229,1495.0402,3446.269,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.4846608,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_3343,,Tissue,Polygon,625.32,4176.7,0.8925,299.1202,62.0118,0.9775,1.0,20.9347,18.3675,0.3735,0.366,0.0367,0.7585,0.1256,0.2517,0.2556,0.0281,0.6637,0.1014,6,58.5947,60.4939,71.1408,40.5295,1475.8435,2244.311,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.97631454,Lymphocyte
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_5181,,Tissue,Polygon,3540.1,4648.6,0.8924,495.7689,82.3581,0.9185,0.9959,29.8278,22.1717,0.2172,0.2237,-0.0029,0.3426,0.0643,0.1908,0.1895,0.0427,0.3454,0.0558,7,65.8208,58.0221,116.2587,31.6178,1765.2675,4464.6343,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.5521459,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_7262,,Tissue,Polygon,2849.9,1135.4,0.8916,600.2722,89.9015,0.9333,0.994,31.5579,26.2629,0.1327,0.1257,-0.0006,0.3676,0.0576,0.1851,0.1666,0.0467,0.4786,0.0747,4,58.3112,62.3227,80.082,28.5174,1321.4983,2251.9324,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.983306,Tumor
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_5261,,Tissue,Polygon,4508.4,5974.1,0.8913,655.4352,93.2176,0.9479,0.9984,33.5573,24.7698,0.2464,0.2746,0.0016,0.5382,0.115,0.1133,0.1249,-0.0009,0.2769,0.055,7,162.6087,128.7711,419.6974,94.9854,10215.2607,30260.1719,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.5721871,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_8495,,Tissue,Polygon,3543.5,3997.2,0.8911,573.744,86.6207,0.9609,1.0,30.7297,24.0075,0.1657,0.1678,0.0232,0.2935,0.0446,0.1403,0.1323,0.0407,0.3221,0.0444,7,62.4885,61.4737,100.8147,32.4517,1144.1608,2912.9258,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.6129556,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_1136,,Tissue,Polygon,1848.4,3437.3,0.8908,240.1296,55.5288,0.9786,1.0,18.71,16.6497,0.4299,0.4083,0.0459,1.1957,0.2034,0.3276,0.2612,0.0245,1.4078,0.2482,5,57.2022,52.0615,93.4386,38.5629,1417.6373,2524.5864,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.99931705,Lymphocyte
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_604,,Tissue,Polygon,1704.7,3946.7,0.8906,579.5443,86.5769,0.9716,1.0,30.4469,24.8572,0.152,0.1484,0.0175,0.2953,0.0552,0.2131,0.2135,0.0935,0.3772,0.0585,7,80.6801,73.5619,148.5056,40.9708,2341.6516,6487.269,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.934565,Tumor
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_8442,,Tissue,Polygon,2268.3,430.77,0.8905,587.0625,87.1306,0.9717,1.0,30.2564,25.3586,0.1216,0.1045,0.0042,0.3762,0.0706,0.1406,0.1366,0.0027,0.3814,0.0859,7,63.0591,55.21,113.7816,26.9464,1604.0112,3589.4697,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.98137945,Tumor
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_567,,Tissue,Polygon,1279.8,5322.1,0.8895,592.0939,87.9206,0.9625,1.0,30.976,24.8389,0.1579,0.1612,0.0437,0.2739,0.043,0.1385,0.1372,0.0628,0.2643,0.0339,7,45.1889,44.1477,60.6133,33.6238,675.4662,993.4211,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.71381503,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_2666,,Tissue,Polygon,4243.7,3537.8,0.8894,588.3704,88.4158,0.9458,1.0,32.5692,23.1732,0.1549,0.1527,0.0488,0.3127,0.0509,0.1581,0.1656,0.0565,0.2887,0.046,5,44.6424,45.8716,53.7561,36.1712,728.7015,916.2344,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.8102562,Tumor
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_6670,,Tissue,Polygon,2021.7,481.78,0.8893,640.0936,90.402,0.9842,1.0,29.7449,28.0566,0.1806,0.1721,0.0244,0.4534,0.0697,0.1553,0.1471,0.0387,0.3366,0.0585,7,81.8235,69.0506,134.9268,50.1892,2677.6353,7761.7017,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.5263247,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_2333,,Tissue,Polygon,5461.0,3200.1,0.8887,646.0143,92.453,0.9498,0.9985,32.9671,25.6008,0.8165,0.7325,-0.0599,4.065,0.8048,0.2192,0.1602,-1.7933,2.0714,0.4987,8,136.4126,140.5958,214.2346,60.4303,5234.6777,12806.7246,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.5407742,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_2583,,Tissue,Polygon,2693.5,3197.0,0.8874,309.1552,63.052,0.9772,1.0,21.6053,18.6111,0.3056,0.287,0.0341,0.6969,0.1389,0.1642,0.1508,-0.0536,0.6046,0.12,6,70.6126,63.4734,124.2494,26.6158,2249.0381,5313.3398,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.930184,Lymphocyte
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_1407,,Tissue,Polygon,2896.5,1700.3,0.8862,360.2584,68.3701,0.9685,1.0,23.8586,19.7824,0.1541,0.1684,-0.0221,0.2929,0.068,0.2747,0.2578,0.0194,0.6112,0.1121,4,46.5657,48.3415,62.6793,26.9007,927.1337,1437.089,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.5163033,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_365,,Tissue,Polygon,528.28,4652.0,0.8857,569.6304,86.5926,0.9546,1.0,31.5071,23.9407,0.1597,0.1542,0.0208,0.2989,0.0545,0.1504,0.1481,0.0542,0.282,0.0409,7,76.417,73.8742,105.5373,43.8678,2418.0396,4327.6885,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.8661974,Macrophage
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_214,,Tissue,Polygon,1384.7,1594.1,0.8856,284.0663,60.4929,0.9755,1.0,20.7716,17.9129,0.3464,0.3372,0.0617,0.8412,0.1486,0.215,0.1788,-0.0329,1.0384,0.1546,8,86.1913,97.4161,117.5199,47.367,2403.9473,5502.7817,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.9550074,Lymphocyte
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_4009,,Tissue,Polygon,1912.6,3763.0,0.8852,784.9379,103.2618,0.9251,0.9969,38.041,26.3684,0.1197,0.1074,0.0018,0.3739,0.0647,0.1436,0.1323,0.0263,0.4562,0.0722,10,96.1538,120.325,126.9398,45.7377,2547.6274,5448.6118,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.99875486,Tumor
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_6452,,Tissue,Polygon,1400.9,2882.1,0.8849,260.9481,57.9285,0.9772,1.0,19.2865,17.4059,0.4122,0.4233,-0.0261,0.8993,0.1784,0.3529,0.3161,0.0977,0.961,0.1497,4,60.0692,49.6707,123.3734,17.5621,1029.2697,1472.512,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.81995976,Lymphocyte
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_8046,,Tissue,Polygon,1479.1,4559.2,0.8839,485.6838,79.3788,0.9686,1.0,27.7518,22.7996,0.2224,0.211,0.0036,0.5086,0.0766,0.2927,0.2659,0.1491,0.726,0.1078,7,78.3521,63.928,141.5769,33.2782,2046.4189,4705.9219,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.4841796,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_4941,,Tissue,Polygon,710.38,3300.9,0.8838,293.8822,61.7258,0.9693,1.0,21.5349,17.6138,0.3589,0.3497,0.0737,0.7378,0.121,0.3586,0.2736,0.1032,1.848,0.2344,5,62.3085,48.6176,116.7671,22.528,1680.168,3453.0632,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.48831347,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_8728,,Tissue,Polygon,2249.2,4550.3,0.8836,545.756,84.5044,0.9604,1.0,30.3928,23.4862,0.1489,0.138,0.0034,0.4661,0.0747,0.1249,0.1224,0.0015,0.4654,0.0749,8,145.2648,177.0441,253.0127,25.3598,6836.5913,23379.2246,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.98643297,Tumor
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_2019,,Tissue,Polygon,1923.8,6143.0,0.883,542.2869,85.9066,0.9234,0.9976,30.5558,23.4105,0.2892,0.2749,0.0779,0.6242,0.0916,0.1911,0.1942,0.0309,0.3202,0.0432,6,75.9176,65.7766,158.4996,27.1214,1965.8849,5181.498,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.66790175,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_1929,,Tissue,Polygon,3828.3,1641.9,0.8829,437.7015,76.3723,0.943,1.0,28.0061,20.074,0.2134,0.2073,0.029,0.4853,0.084,0.2275,0.2181,0.0713,0.4563,0.0651,6,45.6305,48.843,62.6052,22.155,882.1258,1779.9479,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.6324801,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_5953,,Tissue,Polygon,1794.0,4984.8,0.8829,475.1151,79.6738,0.9405,1.0,28.9822,20.5071,0.1903,0.1883,0.025,0.3868,0.0629,0.1893,0.1913,0.081,0.3027,0.0474,5,36.4917,33.8495,63.938,19.2223,603.7974,1381.0089,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.4884764,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_8391,,Tissue,Polygon,4031.4,2353.5,0.8828,425.581,73.9033,0.9792,1.0,25.1976,21.8532,0.2667,0.2869,0.0188,0.525,0.1268,0.2892,0.3034,0.0529,0.5576,0.0998,8,166.1602,171.7253,253.7956,89.0671,7414.9116,13142.9961,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.49992764,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_1593,,Tissue,Polygon,2339.4,5043.3,0.8828,406.6093,73.8821,0.9361,1.0,27.2102,18.5713,0.2346,0.2277,0.0948,0.3672,0.0562,0.1946,0.194,0.0965,0.3252,0.0423,5,60.2103,63.6598,110.3115,24.0949,1639.5297,3503.1125,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.65367275,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_5167,,Tissue,Polygon,3701.1,3681.0,0.8824,779.399,100.4024,0.9716,1.0,35.5758,28.973,0.1593,0.1561,-0.0027,0.3161,0.0594,0.193,0.194,0.0886,0.2918,0.0388,7,60.4065,62.2007,84.634,38.5053,1373.7524,2464.5396,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.5965395,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_7109,,Tissue,Polygon,6070.3,3134.7,0.8822,479.4342,78.8226,0.9697,1.0,27.1705,23.0182,0.2177,0.2244,0.0862,0.3902,0.0748,0.1766,0.1869,0.0371,0.3743,0.0836,5,91.5638,70.2835,145.0167,38.5968,1945.5652,2783.2769,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.5669452,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_2362,,Tissue,Polygon,1149.5,5720.8,0.8821,386.2516,70.6802,0.9716,1.0,23.6262,21.1542,0.4068,0.4201,0.0256,1.5122,0.2408,0.1674,0.1505,-0.046,0.7679,0.1388,10,176.827,119.1773,637.2834,42.5133,2748.7305,16579.8301,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.5651661,Others
M06__A-13_img_cropped.png,M06__A-13_img_cropped_1_6781,,Tissue,Polygon,3113.2,1144.5,0.8815,943.7847,112.2583,0.9411,0.9971,39.9089,29.9686,0.8397,0.7138,-0.0347,3.9214,0.7212,0.1219,0.0675,-1.5287,1.658,0.352,12,236.5313,250.0234,372.2943,133.7458,13817.2285,46039.5859,0.5889,267.9197,60.2845,0.8427,0.9698,22.7093,14.4307,0.2325,0.2173,0.0433,0.5739,0.1113,0.1916,0.1821,0.029,0.4733,0.0821,5.9874,62.1384,58.0557,107.0541,27.1094,1663.8451,4073.6123,8739,0.9927899,Tumor
