Image,Name,Class,Parent,ROI,Centroid X px,Centroid Y px,Detection probability,Area px^2,Length px,Circularity,Solidity,Max diameter px,Min diameter px,Hematoxylin: Mean,Hematoxylin: Median,Hematoxylin: Min,Hematoxylin: Max,Hematoxylin: Std.Dev.,Eosin: Mean,Eosin: Median,Eosin: Min,Eosin: Max,Eosin: Std.Dev.,Delaunay: Num neighbors,Delaunay: Mean distance,Delaunay: Median distance,Delaunay: Max distance,Delaunay: Min distance,Delaunay: Mean triangle area,Delaunay: Max triangle area,Cluster mean: Detection probability,Cluster mean: Area px^2,Cluster mean: Length px,Cluster mean: Circularity,Cluster mean: Solidity,Cluster mean: Max diameter px,Cluster mean: Min diameter px,Cluster mean: Hematoxylin: Mean,Cluster mean: Hematoxylin: Median,Cluster mean: Hematoxylin: Min,Cluster mean: Hematoxylin: Max,Cluster mean: Hematoxylin: Std.Dev.,Cluster mean: Eosin: Mean,Cluster mean: Eosin: Median,Cluster mean: Eosin: Min,Cluster mean: Eosin: Max,Cluster mean: Eosin: Std.Dev.,Cluster mean: Delaunay: Num neighbors,Cluster mean: Delaunay: Mean distance,Cluster mean: Delaunay: Median distance,Cluster mean: Delaunay: Max distance,Cluster mean: Delaunay: Min distance,Cluster mean: Delaunay: Mean triangle area,Cluster mean: Delaunay: Max triangle area,Cluster size,Max Prediction Probability,Class Type
M06__E-15.png,M06__E-15_1_595,,Tissue,Polygon,3059.2,1084.3,0.887,400.2811,71.5735,0.9819,1.0,23.8454,21.7462,0.2399,0.2303,0.0279,0.5061,0.0654,0.1274,0.1224,0.0432,0.32,0.041,6,35.6669,36.1846,46.0798,21.3556,560.9686,945.7553,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.3373336,Others
M06__E-15.png,M06__E-15_1_249,,Tissue,Polygon,4290.2,593.72,0.886,164.8052,47.555,0.9158,1.0,17.64,12.4251,0.8715,0.7779,0.054,2.3624,0.4385,0.3188,0.1888,-0.358,1.3023,0.3252,8,41.9185,42.8513,50.2354,29.0282,616.5485,780.1913,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.96113825,Lymphocyte
M06__E-15.png,M06__E-15_1_2145,,Tissue,Polygon,3401.1,914.4,0.8854,181.7256,48.2388,0.9814,1.0,16.1731,14.289,0.4781,0.4895,0.074,0.7863,0.1206,0.1255,0.1114,-0.0303,0.3016,0.0805,4,22.9311,22.0041,30.9582,16.7578,238.4894,285.8056,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.940573,Lymphocyte
M06__E-15.png,M06__E-15_1_2987,,Tissue,Polygon,2795.6,4095.8,0.885,172.6792,47.6064,0.9575,1.0,16.0222,14.549,1.1827,1.1123,0.0889,4.1352,0.6454,0.2846,0.1586,-0.8551,1.5955,0.3957,5,38.5038,29.5749,65.4023,20.7397,658.5429,1581.902,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.7527634,Lymphocyte
M06__E-15.png,M06__E-15_1_2969,,Tissue,Polygon,190.69,2805.3,0.8845,432.229,75.1441,0.9619,1.0,25.7379,21.965,0.3153,0.3141,0.0636,0.5541,0.0679,0.1964,0.1889,0.0607,0.407,0.0617,7,87.9913,74.748,161.3843,50.5357,2433.79,6009.3496,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.73425573,Others
M06__E-15.png,M06__E-15_1_1723,,Tissue,Polygon,3188.0,476.27,0.8845,220.4417,53.1776,0.9796,1.0,18.0313,15.7387,0.4878,0.5061,0.0571,1.0552,0.1456,0.1152,0.1034,-0.0009,0.3634,0.0777,6,26.278,26.0267,33.357,18.465,263.7476,343.0703,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.9945885,Lymphocyte
M06__E-15.png,M06__E-15_1_3558,,Tissue,Polygon,4220.7,997.83,0.8844,642.1227,91.2155,0.9698,1.0,32.1331,26.0699,0.1689,0.1517,0.0561,0.4282,0.0635,0.0654,0.053,-0.0106,0.2511,0.0458,6,51.0555,39.2553,96.8586,37.4605,1003.5987,1840.368,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.87754446,Macrophage
M06__E-15.png,M06__E-15_1_1542,,Tissue,Polygon,2761.5,1495.8,0.884,421.0582,73.7949,0.9716,1.0,25.3481,21.8624,0.2247,0.2159,0.0754,0.4029,0.0669,0.0857,0.0762,-0.015,0.2751,0.0571,6,42.9162,40.7238,65.2119,24.684,757.1946,1327.533,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.5661591,Others
M06__E-15.png,M06__E-15_1_4087,,Tissue,Polygon,3209.0,103.97,0.8833,266.8783,59.0744,0.961,1.0,20.3513,17.196,0.3094,0.3103,0.0857,0.599,0.0753,0.1024,0.0889,0.0044,0.2756,0.0565,5,39.3301,38.5659,52.482,29.4285,637.5646,757.9045,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.57963985,Others
M06__E-15.png,M06__E-15_1_2151,,Tissue,Polygon,4216.9,407.93,0.8833,166.5582,48.2897,0.8976,0.9939,18.4855,11.8206,0.8356,0.8013,0.0967,2.1513,0.3472,0.4074,0.2584,-0.018,1.5512,0.3739,8,77.6224,72.0768,112.8686,32.9274,2161.8418,6058.4067,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.97604555,Lymphocyte
M06__E-15.png,M06__E-15_1_970,,Tissue,Polygon,1456.0,331.32,0.8831,188.1079,50.0432,0.9439,1.0,17.4652,14.5534,0.9979,1.0514,0.037,4.1312,0.6247,0.3974,0.3324,-0.8487,1.9425,0.3894,9,171.8105,168.7135,418.9568,35.6573,11774.6436,51707.7734,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.5430989,Others
M06__E-15.png,M06__E-15_1_4886,,Tissue,Polygon,3089.9,976.44,0.883,354.6964,67.3004,0.9841,1.0,22.4485,20.49,0.2141,0.2069,0.1138,0.4,0.0493,0.0684,0.0608,0.0196,0.1897,0.0325,6,33.2378,33.399,42.3887,24.2508,447.627,628.7939,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.5891565,Others
M06__E-15.png,M06__E-15_1_3253,,Tissue,Polygon,3858.4,526.66,0.8829,161.0658,46.4107,0.9397,1.0,16.8898,12.9462,0.6113,0.6042,0.2163,1.3275,0.2008,0.17,0.1356,-0.1048,0.863,0.1824,4,24.8512,26.2798,32.0983,14.7469,263.5108,339.251,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.99778086,Lymphocyte
M06__E-15.png,M06__E-15_1_4364,,Tissue,Polygon,2817.8,1011.1,0.8825,204.6004,52.0613,0.9486,1.0,17.8921,15.9032,0.597,0.6185,0.0576,1.0389,0.2044,0.2265,0.2285,0.032,0.6745,0.0866,4,29.7876,21.8769,57.4874,17.9093,382.008,618.8002,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.82427776,Lymphocyte
M06__E-15.png,M06__E-15_1_4915,,Tissue,Polygon,3314.1,670.18,0.8821,184.1936,49.273,0.9534,1.0,17.3326,13.5851,0.5425,0.5608,0.1415,1.0683,0.1328,0.1414,0.1156,-0.0141,0.5154,0.0896,6,46.7253,46.9899,61.2518,31.0822,844.8625,1180.1497,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.98810613,Lymphocyte
M06__E-15.png,M06__E-15_1_4138,,Tissue,Polygon,3480.4,626.92,0.8819,199.1878,50.6237,0.9767,1.0,17.5211,14.9339,0.51,0.509,0.0759,1.3511,0.1613,0.122,0.1116,-0.1874,0.7236,0.1449,5,27.6346,23.5016,44.1514,21.7751,337.8997,492.1072,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.9871629,Lymphocyte
M06__E-15.png,M06__E-15_1_1154,,Tissue,Polygon,3575.9,473.9,0.8819,165.4847,46.8184,0.9487,1.0,16.1121,13.0435,0.883,0.7327,0.1451,4.1272,0.6023,0.2686,0.2217,-1.0746,1.7082,0.4054,6,37.3018,32.1175,62.6922,21.3364,498.4176,1210.2054,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.99783605,Lymphocyte
M06__E-15.png,M06__E-15_1_4587,,Tissue,Polygon,3468.3,665.11,0.8813,216.0441,52.5718,0.9823,1.0,17.4552,16.3424,0.3786,0.3786,0.1782,0.5643,0.0659,0.1163,0.104,0.0005,0.2872,0.0585,7,33.4724,28.882,55.3462,19.1256,399.0065,818.5768,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.929715,Lymphocyte
M06__E-15.png,M06__E-15_1_1475,,Tissue,Polygon,3558.9,265.4,0.8813,176.5695,47.726,0.9741,1.0,15.9625,14.234,0.6592,0.6855,0.101,1.5319,0.2457,0.237,0.1043,-0.1183,1.7501,0.3753,7,40.0456,43.3756,48.988,17.0922,641.0034,1102.7075,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.99089736,Lymphocyte
M06__E-15.png,M06__E-15_1_2359,,Tissue,Polygon,3562.4,456.31,0.8812,191.3787,50.2847,0.9511,1.0,18.0197,13.9894,0.5835,0.5894,0.0884,1.1813,0.1784,0.2636,0.2093,-0.0078,1.6354,0.2293,4,25.227,25.3881,28.8952,21.2364,280.1623,306.5979,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.9995801,Lymphocyte
M06__E-15.png,M06__E-15_1_3959,,Tissue,Polygon,3125.3,1048.6,0.8811,168.8882,46.6838,0.9738,1.0,15.8493,13.6286,0.4573,0.4451,0.0924,0.7143,0.1037,0.1726,0.1559,0.0374,0.4237,0.0759,6,35.2679,33.3119,55.4926,23.3926,519.0985,1073.2775,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.92093426,Lymphocyte
M06__E-15.png,M06__E-15_1_3038,,Tissue,Polygon,4120.1,801.99,0.8809,550.2535,84.4159,0.9703,1.0,28.9197,24.8136,0.1225,0.1164,0.0482,0.254,0.0326,0.0594,0.0546,0.0054,0.1479,0.0265,8,67.1225,65.6659,114.2139,32.0778,1384.6163,4143.3008,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.8491192,Macrophage
M06__E-15.png,M06__E-15_1_1317,,Tissue,Polygon,4172.4,575.31,0.8807,475.027,78.385,0.9715,1.0,26.3326,24.1068,0.1397,0.1249,0.015,0.4775,0.0711,0.0575,0.0496,-0.003,0.1655,0.0357,8,52.5485,53.1422,62.6685,41.8632,853.9147,1459.7244,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.5577885,Others
M06__E-15.png,M06__E-15_1_889,,Tissue,Polygon,3339.9,3649.5,0.8806,234.1818,57.2108,0.8991,0.9928,20.8069,14.7922,0.4516,0.4509,0.0222,1.3288,0.2594,0.1345,0.1151,-0.0605,1.3189,0.149,4,27.8323,26.1381,44.0541,14.9989,128.0875,264.9473,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.7593921,Neutrophil
M06__E-15.png,M06__E-15_1_80,,Tissue,Polygon,3339.3,603.2,0.8783,299.2323,62.9108,0.9501,1.0,22.8335,16.4876,0.3519,0.3585,0.1203,0.5344,0.0753,0.0823,0.078,-0.0298,0.2099,0.0457,6,35.6736,37.4388,44.6794,20.8828,460.6722,587.1636,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.82722,Lymphocyte
M06__E-15.png,M06__E-15_1_2223,,Tissue,Polygon,3695.3,471.4,0.8781,198.1968,50.8372,0.9637,1.0,18.1161,14.1972,0.4956,0.4791,0.1702,1.194,0.1494,0.1464,0.1223,-0.0612,0.6171,0.1084,8,37.4961,29.0116,66.2511,18.9895,516.2271,1219.5796,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.66958606,Others
M06__E-15.png,M06__E-15_1_4299,,Tissue,Polygon,4352.4,319.39,0.8778,257.3045,57.3687,0.9824,1.0,19.0208,17.6547,0.9108,0.886,0.1546,2.7585,0.385,0.4234,0.359,-0.1426,1.8132,0.2979,6,79.2167,60.1823,154.622,20.3033,2757.5212,7576.7656,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.439107,Others
M06__E-15.png,M06__E-15_1_1271,,Tissue,Polygon,3438.7,213.38,0.8778,235.594,55.436,0.9634,1.0,19.0548,16.428,0.3068,0.3036,0.1128,0.5657,0.0723,0.0918,0.0933,-0.0347,0.2202,0.05,6,35.6151,36.708,52.4318,17.8472,468.2594,985.003,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.8581184,Lymphocyte
M06__E-15.png,M06__E-15_1_4240,,Tissue,Polygon,3358.9,447.77,0.8774,162.3299,45.8153,0.9718,1.0,15.7145,13.6069,0.6268,0.5907,0.186,1.2949,0.193,0.1456,0.1158,0.0103,0.5813,0.1122,7,29.2224,30.5303,42.7457,16.8281,286.586,447.8734,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.99966466,Lymphocyte
M06__E-15.png,M06__E-15_1_273,,Tissue,Polygon,4527.9,625.76,0.8773,223.8572,54.3496,0.9523,1.0,18.7018,16.298,0.435,0.4208,0.078,1.0328,0.1323,0.1897,0.1696,0.0008,0.597,0.0874,6,43.495,43.0195,57.2133,24.815,743.2516,1214.6851,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.8997881,Lymphocyte
M06__E-15.png,M06__E-15_1_1257,,Tissue,Polygon,3425.0,872.32,0.8769,145.0901,43.7917,0.9507,1.0,15.2932,11.7878,0.5128,0.4825,0.1413,1.0908,0.1815,0.1329,0.1253,-0.0399,0.346,0.068,5,30.6127,33.0722,45.2354,19.8663,407.3564,743.2632,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.8631693,Lymphocyte
M06__E-15.png,M06__E-15_1_3503,,Tissue,Polygon,3470.3,810.07,0.8764,167.7603,47.4409,0.9367,1.0,17.1224,12.9859,0.4759,0.4887,0.076,0.716,0.1199,0.1515,0.1455,-0.0361,0.3803,0.0777,6,31.4886,29.8991,45.8541,17.4311,420.2458,756.1271,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.75015163,Lymphocyte
M06__E-15.png,M06__E-15_1_222,,Tissue,Polygon,435.41,3026.4,0.8764,88.7616,34.2444,0.9512,1.0,11.7519,9.6654,0.5491,0.2845,0.0678,1.9791,0.5029,0.3562,0.1473,-0.0076,1.6016,0.4185,8,118.0249,128.0093,167.3038,56.2837,4725.9985,8970.0625,0.6394,226.2364,54.5843,0.8154,0.9712,20.8974,12.5557,0.5677,0.5213,0.1417,1.4314,0.2646,0.1884,0.1742,-0.1842,0.7172,0.1534,5.9795,64.167,59.0035,114.5616,24.9717,1900.7708,5038.9785,5167,0.55866736,Others
