Image,Name,Class,Parent,ROI,Centroid X px,Centroid Y px,Detection probability,Area px^2,Length px,Circularity,Solidity,Max diameter px,Min diameter px,Hematoxylin: Mean,Hematoxylin: Median,Hematoxylin: Min,Hematoxylin: Max,Hematoxylin: Std.Dev.,Eosin: Mean,Eosin: Median,Eosin: Min,Eosin: Max,Eosin: Std.Dev.,Delaunay: Num neighbors,Delaunay: Mean distance,Delaunay: Median distance,Delaunay: Max distance,Delaunay: Min distance,Delaunay: Mean triangle area,Delaunay: Max triangle area,Cluster mean: Detection probability,Cluster mean: Area px^2,Cluster mean: Length px,Cluster mean: Circularity,Cluster mean: Solidity,Cluster mean: Max diameter px,Cluster mean: Min diameter px,Cluster mean: Hematoxylin: Mean,Cluster mean: Hematoxylin: Median,Cluster mean: Hematoxylin: Min,Cluster mean: Hematoxylin: Max,Cluster mean: Hematoxylin: Std.Dev.,Cluster mean: Eosin: Mean,Cluster mean: Eosin: Median,Cluster mean: Eosin: Min,Cluster mean: Eosin: Max,Cluster mean: Eosin: Std.Dev.,Cluster mean: Delaunay: Num neighbors,Cluster mean: Delaunay: Mean distance,Cluster mean: Delaunay: Median distance,Cluster mean: Delaunay: Max distance,Cluster mean: Delaunay: Min distance,Cluster mean: Delaunay: Mean triangle area,Cluster mean: Delaunay: Max triangle area,Cluster size,Max Prediction Probability,Class Type
M06__F-11.png,M06__F-11_1_3018,,Tissue,Polygon,1587.0,2421.7,0.8821,374.3538,69.7299,0.9675,1.0,23.6778,21.1136,0.2887,0.2157,-0.0002,1.3435,0.2165,0.2092,0.1595,0.0177,1.6303,0.2069,4,34.7898,31.0796,64.3066,12.6933,532.6947,1086.7155,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.6773431,Others
M06__F-11.png,M06__F-11_1_5195,,Tissue,Polygon,3304.6,1179.5,0.8804,108.1121,37.5142,0.9654,1.0,12.7101,11.1322,0.3921,0.4052,0.1298,0.6153,0.1302,0.1853,0.1579,0.0358,0.4113,0.0922,8,121.7886,110.051,204.8394,28.3455,4665.8242,10038.6582,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.54882437,Others
M06__F-11.png,M06__F-11_1_5166,,Tissue,Polygon,3353.4,3021.0,0.8799,185.1754,49.6206,0.9451,1.0,18.14,13.6155,0.6101,0.569,0.0881,1.2294,0.2783,1.0197,0.9231,0.1394,1.9645,0.5002,7,109.7798,99.0127,150.8764,94.8831,4514.1655,8453.4863,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.5145752,Others
M06__F-11.png,M06__F-11_1_2742,,Tissue,Polygon,2907.8,876.94,0.8797,269.488,58.958,0.9742,1.0,19.9078,17.716,0.1408,0.1272,-0.0338,0.6523,0.0937,0.1009,0.0913,-0.0518,0.5544,0.0878,3,29.4473,22.7389,48.6446,16.9585,326.4844,548.6111,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.38861746,Others
M06__F-11.png,M06__F-11_1_1511,,Tissue,Polygon,281.63,2791.1,0.8797,466.7722,78.4066,0.9541,1.0,28.2277,21.4098,0.2482,0.2056,0.0006,0.9828,0.1457,0.1771,0.147,-0.0159,1.1443,0.1426,10,155.6778,194.0837,225.4436,53.2158,6549.1357,14149.0986,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.7177167,Others
M06__F-11.png,M06__F-11_1_3206,,Tissue,Polygon,1605.8,2214.9,0.8788,227.576,54.8534,0.9505,1.0,20.1199,14.9061,0.1207,0.1058,0.0183,0.2803,0.055,0.1026,0.0907,0.0337,0.2585,0.0451,6,54.8731,45.6546,128.2267,24.3993,1281.0728,2947.8103,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.9890421,Lymphocyte
M06__F-11.png,M06__F-11_1_784,,Tissue,Polygon,1384.4,3707.4,0.8788,733.986,102.7027,0.8744,1.0,40.3035,22.7448,0.1155,0.1056,-0.0297,0.3724,0.0687,0.1801,0.1597,0.0421,0.5207,0.0725,8,82.9496,58.8234,216.8932,30.9111,3171.4138,11756.3281,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.99687564,Tumor
M06__F-11.png,M06__F-11_1_3849,,Tissue,Polygon,1450.9,4389.4,0.8787,841.842,104.1618,0.975,1.0,35.7952,30.1374,0.1389,0.1183,-0.0116,0.4015,0.0745,0.2241,0.1977,0.0616,0.6333,0.0979,7,102.3225,66.2683,260.455,45.618,5466.6206,18508.3164,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.99984527,Tumor
M06__F-11.png,M06__F-11_1_2400,,Tissue,Polygon,2727.9,1537.7,0.878,476.1608,78.1654,0.9793,1.0,26.5108,23.1519,0.155,0.139,0.0102,0.5743,0.089,0.1503,0.14,0.0228,0.4699,0.073,6,90.7106,83.534,152.293,39.5216,3651.4949,8687.376,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.4650744,Others
M06__F-11.png,M06__F-11_1_946,,Tissue,Polygon,1085.7,3314.2,0.8766,449.6945,78.0805,0.9269,0.9973,28.88,21.2242,0.1305,0.1137,-0.0038,0.4273,0.0832,0.1453,0.1407,0.0023,0.4393,0.0683,8,142.9958,100.7363,312.4996,39.0426,7834.2939,31477.2773,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.9343971,Macrophage
M06__F-11.png,M06__F-11_1_1874,,Tissue,Polygon,1953.7,3756.9,0.8761,383.5168,71.4634,0.9437,1.0,25.882,18.3948,0.1276,0.1277,-0.0199,0.4029,0.0776,0.1549,0.1449,0.058,0.3847,0.0703,5,56.5523,46.5635,101.2301,34.8083,1347.8347,1955.4888,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.92267615,Tumor
M06__F-11.png,M06__F-11_1_4493,,Tissue,Polygon,2079.3,3888.9,0.8749,432.7014,74.907,0.9691,1.0,25.3319,22.6149,0.2726,0.2435,0.0265,0.6714,0.1155,0.4044,0.3492,0.0712,1.6946,0.2069,7,72.7491,74.7062,119.9385,28.3632,1933.9725,5768.0684,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.6769525,Others
M06__F-11.png,M06__F-11_1_4260,,Tissue,Polygon,2521.2,2753.5,0.8741,1044.9232,117.5102,0.9509,0.9987,40.7076,34.7066,0.0943,0.0866,-0.0544,0.3809,0.0539,0.135,0.1216,0.0006,0.4363,0.0683,5,56.1387,55.8463,81.4949,31.9155,1285.2072,2349.9897,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,1.0,Tumor
M06__F-11.png,M06__F-11_1_1325,,Tissue,Polygon,1927.9,4756.0,0.8734,938.675,113.0156,0.9235,0.9987,41.5363,29.0158,0.1131,0.109,-0.0049,0.287,0.0449,0.2092,0.2042,0.0327,0.4353,0.0618,7,54.1443,54.9533,81.6473,33.689,1130.7954,2155.6824,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,1.0,Tumor
M06__F-11.png,M06__F-11_1_1167,,Tissue,Polygon,2165.1,1186.2,0.873,531.2795,84.7207,0.9302,1.0,31.3561,22.0473,0.1628,0.1573,-0.0136,0.4458,0.0783,0.1592,0.1511,-0.0207,0.4516,0.0726,6,92.6418,108.2908,115.6115,51.5792,3222.4548,4951.5244,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.6982817,Others
M06__F-11.png,M06__F-11_1_2411,,Tissue,Polygon,666.46,4576.0,0.873,357.0144,69.8659,0.9191,1.0,26.3317,17.2702,0.261,0.2668,0.0683,0.4916,0.0739,0.3074,0.3056,0.0995,0.6533,0.0675,6,54.6261,59.4426,68.2577,32.4982,963.9752,1531.5245,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.4507022,Others
M06__F-11.png,M06__F-11_1_2559,,Tissue,Polygon,3865.7,5283.1,0.8725,190.4143,50.7274,0.9299,0.9923,18.0095,13.5585,0.2786,0.2813,0.0588,0.4622,0.0796,0.1634,0.1632,0.0332,0.3101,0.0581,5,34.2137,31.5,44.9458,25.3783,516.0078,862.6067,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.98661196,Lymphocyte
M06__F-11.png,M06__F-11_1_4180,,Tissue,Polygon,1735.6,3648.5,0.8722,303.4536,63.7205,0.9392,1.0,22.9465,16.8051,0.2088,0.1907,0.0412,0.6001,0.102,0.2044,0.1804,0.0508,0.748,0.1043,6,46.487,50.307,60.9777,19.6122,836.4061,1704.4695,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.7426486,Others
M06__F-11.png,M06__F-11_1_4741,,Tissue,Polygon,707.88,3000.2,0.8719,298.261,62.9465,0.9459,1.0,22.1126,17.8841,0.475,0.477,0.0769,0.8441,0.161,0.7193,0.6368,0.2005,1.7834,0.379,6,69.9013,63.2529,129.2664,34.1558,2024.8514,3764.5166,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.35493243,Others
M06__F-11.png,M06__F-11_1_5051,,Tissue,Polygon,4641.0,4661.7,0.8718,143.6871,43.4334,0.9572,1.0,15.0422,12.2308,0.3437,0.3209,0.0367,0.8122,0.1637,0.2098,0.2064,-0.0069,0.8754,0.129,10,157.7567,125.3877,272.0255,52.3121,8895.127,28947.4609,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.8596859,Lymphocyte
M06__F-11.png,M06__F-11_1_379,,Tissue,Polygon,822.21,3146.3,0.8716,531.4705,83.7806,0.9515,1.0,29.3917,23.7085,0.2364,0.2077,-0.0125,0.9812,0.1496,0.2553,0.2012,0.0132,1.775,0.2163,8,178.5884,173.6824,312.4996,49.8026,10125.3125,31477.2773,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.7704598,Tumor
M06__F-11.png,M06__F-11_1_4935,,Tissue,Polygon,706.05,3677.4,0.8716,187.0536,51.0462,0.9021,1.0,19.5953,12.3938,0.4291,0.417,0.1051,0.9685,0.159,0.3414,0.283,0.0672,1.5209,0.1901,5,66.361,56.8939,126.7841,23.233,1687.0529,4938.8916,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.9985758,Lymphocyte
M06__F-11.png,M06__F-11_1_4999,,Tissue,Polygon,1054.0,1281.6,0.8715,471.3805,79.383,0.94,0.9972,28.0592,22.0092,0.1265,0.1165,0.0092,0.3337,0.0602,0.1489,0.1296,0.0024,0.4446,0.0706,7,71.2971,62.5091,96.9893,50.5314,1773.7567,4441.2729,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.69667965,Others
M06__F-11.png,M06__F-11_1_4693,,Tissue,Polygon,2301.4,1459.7,0.8706,483.5158,80.8792,0.9289,1.0,28.6014,22.8693,0.1486,0.1363,0.0278,0.3773,0.0632,0.1568,0.1556,-0.0035,0.3246,0.054,5,77.8981,67.4593,143.1428,38.0902,2423.9919,4733.9673,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.6408173,Others
M06__F-11.png,M06__F-11_1_4709,,Tissue,Polygon,1531.7,3762.9,0.8704,447.5112,80.938,0.8584,0.9976,32.5585,17.8321,0.2357,0.2227,0.0396,0.7577,0.1243,0.2121,0.1896,0.0203,0.8974,0.0997,7,77.7735,73.5318,125.5178,40.6235,2487.5754,5259.2051,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.7695501,Tumor
M06__F-11.png,M06__F-11_1_4529,,Tissue,Polygon,3066.1,5521.1,0.87,257.5829,59.7704,0.9061,1.0,22.7873,14.5348,0.2063,0.1981,0.0139,0.405,0.0748,0.1695,0.1641,0.036,0.3282,0.0533,6,56.948,61.112,86.0193,19.9178,1328.3074,3060.0706,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.740913,Others
M06__F-11.png,M06__F-11_1_506,,Tissue,Polygon,518.23,3996.8,0.87,496.1283,79.617,0.9835,1.0,26.2728,24.3372,0.0872,0.0648,-0.0068,0.7075,0.0995,0.0996,0.0667,-0.0056,1.7974,0.1488,5,49.5103,44.9593,72.0842,34.4396,1092.1339,2086.062,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.9963251,Tumor
M06__F-11.png,M06__F-11_1_4426,,Tissue,Polygon,83.57,2612.6,0.8695,465.7985,78.6061,0.9473,1.0,28.2736,20.4986,0.1528,0.1386,0.0127,0.6245,0.0733,0.2074,0.211,0.0875,0.4536,0.0625,6,133.0982,91.4616,403.0616,28.6038,3477.8765,13521.3848,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.9124716,Macrophage
M06__F-11.png,M06__F-11_1_4749,,Tissue,Polygon,1621.6,2956.7,0.8689,124.9531,41.0583,0.9314,0.9992,14.5649,11.2683,0.383,0.388,0.0357,0.7437,0.1518,0.2551,0.2399,0.0073,0.6852,0.1348,5,62.8951,48.9697,142.8684,12.8153,2043.0292,5652.1694,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.9844848,Lymphocyte
M06__F-11.png,M06__F-11_1_3106,,Tissue,Polygon,4283.6,5239.2,0.8683,506.0418,82.1316,0.9427,1.0,29.8539,22.2985,0.21,0.2051,-0.0288,0.4911,0.0874,0.2442,0.2222,0.0871,0.4778,0.0835,8,70.0464,65.1628,118.5594,33.3208,1915.993,6241.0923,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.94169384,Tumor
M06__F-11.png,M06__F-11_1_2324,,Tissue,Polygon,2218.2,4486.1,0.8683,172.4467,49.0636,0.9002,1.0,17.5811,14.2933,0.347,0.3272,0.0229,0.8898,0.1666,0.3927,0.2923,-0.0042,1.7972,0.3627,6,80.4814,83.5314,120.2053,30.4596,2220.6277,4821.9736,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.99885607,Lymphocyte
M06__F-11.png,M06__F-11_1_2201,,Tissue,Polygon,276.82,1644.0,0.8681,677.9446,96.7868,0.9094,0.9902,33.9767,28.7331,0.3446,0.3474,-0.0102,0.8092,0.1375,0.3255,0.2891,-0.0084,1.8895,0.2112,7,78.1233,67.6902,129.6404,54.2267,2286.1021,5342.6333,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.99712986,Tumor
M06__F-11.png,M06__F-11_1_4203,,Tissue,Polygon,3938.8,5401.9,0.8679,167.0515,47.4053,0.9341,1.0,17.2598,11.9795,0.2783,0.2716,0.0426,0.6769,0.1167,0.2244,0.2079,0.0204,0.7618,0.115,6,69.308,60.7442,135.2782,18.4174,2149.0742,6955.834,0.6547,227.0488,55.9747,0.7948,0.9686,21.7816,12.3291,0.2487,0.232,0.0394,0.6255,0.1168,0.2834,0.2558,0.0641,0.8406,0.1405,5.986,72.5241,68.1089,128.0294,29.2405,2110.6423,5240.3369,5556,0.9814243,Lymphocyte
