Image,Name,Class,Parent,ROI,Centroid X px,Centroid Y px,Detection probability,Area px^2,Length px,Circularity,Solidity,Max diameter px,Min diameter px,Hematoxylin: Mean,Hematoxylin: Median,Hematoxylin: Min,Hematoxylin: Max,Hematoxylin: Std.Dev.,Eosin: Mean,Eosin: Median,Eosin: Min,Eosin: Max,Eosin: Std.Dev.,Delaunay: Num neighbors,Delaunay: Mean distance,Delaunay: Median distance,Delaunay: Max distance,Delaunay: Min distance,Delaunay: Mean triangle area,Delaunay: Max triangle area,Cluster mean: Detection probability,Cluster mean: Area px^2,Cluster mean: Length px,Cluster mean: Circularity,Cluster mean: Solidity,Cluster mean: Max diameter px,Cluster mean: Min diameter px,Cluster mean: Hematoxylin: Mean,Cluster mean: Hematoxylin: Median,Cluster mean: Hematoxylin: Min,Cluster mean: Hematoxylin: Max,Cluster mean: Hematoxylin: Std.Dev.,Cluster mean: Eosin: Mean,Cluster mean: Eosin: Median,Cluster mean: Eosin: Min,Cluster mean: Eosin: Max,Cluster mean: Eosin: Std.Dev.,Cluster mean: Delaunay: Num neighbors,Cluster mean: Delaunay: Mean distance,Cluster mean: Delaunay: Median distance,Cluster mean: Delaunay: Max distance,Cluster mean: Delaunay: Min distance,Cluster mean: Delaunay: Mean triangle area,Cluster mean: Delaunay: Max triangle area,Cluster size,Max Prediction Probability,Class Type
M06__J-11.png,M06__J-11_1_1654,,Tissue,Polygon,3324.8,603.32,0.8845,219.138,55.9402,0.88,0.9904,21.0849,12.9042,0.4877,0.5117,0.0328,1.2108,0.2207,0.1454,0.1047,-0.0316,0.7967,0.1504,8,87.2225,77.2105,137.2387,49.7133,2426.8979,5209.1973,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.7223406,Others
M06__J-11.png,M06__J-11_1_1036,,Tissue,Polygon,2293.3,876.43,0.8823,332.4437,66.2177,0.9528,0.9981,22.9096,18.7939,0.2779,0.2737,0.0442,0.5274,0.0922,0.0969,0.0964,-0.0148,0.2221,0.0385,5,50.3942,26.4237,93.5632,20.2173,1044.1962,2972.9509,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.89130795,Lymphocyte
M06__J-11.png,M06__J-11_1_2499,,Tissue,Polygon,3969.9,2585.9,0.8812,214.4098,53.7029,0.9342,1.0,19.4462,14.627,0.529,0.5323,0.0583,1.3943,0.2897,0.1703,0.1256,-0.0247,1.5335,0.1845,7,78.2922,69.0773,139.4899,56.8416,2369.2905,5750.2773,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.9752586,Lymphocyte
M06__J-11.png,M06__J-11_1_3392,,Tissue,Polygon,1098.0,3242.1,0.8802,284.0709,60.9214,0.9618,1.0,21.8746,16.9471,0.5812,0.6007,0.1142,1.2447,0.1947,0.2347,0.2093,0.0086,1.3868,0.1379,7,61.5344,52.1313,117.2887,25.5495,1409.8988,4614.8032,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.6657655,Others
M06__J-11.png,M06__J-11_1_7085,,Tissue,Polygon,1349.6,882.7,0.8788,236.4214,55.3646,0.9692,1.0,19.3416,16.0088,0.4958,0.4453,0.0202,1.6727,0.2573,0.2132,0.1769,-0.0463,1.4128,0.1887,6,69.009,70.1032,96.2091,40.577,1895.8657,3406.4099,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.99846613,Lymphocyte
M06__J-11.png,M06__J-11_1_8111,,Tissue,Polygon,4754.6,321.51,0.8785,307.007,63.006,0.9718,1.0,21.9833,18.1643,0.2921,0.2622,0.0935,0.6204,0.1136,0.0888,0.0851,-0.0205,0.374,0.0627,5,31.118,28.5969,48.7626,19.7838,400.3578,531.6323,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.5585042,Others
M06__J-11.png,M06__J-11_1_7929,,Tissue,Polygon,4648.4,3240.6,0.8779,486.756,79.5015,0.9678,1.0,28.3992,22.2976,0.1137,0.1057,0.0284,0.2961,0.0455,0.0812,0.0765,0.0328,0.2026,0.0303,5,42.4946,38.736,60.6477,27.6815,814.5253,1499.1306,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.48564488,Others
M06__J-11.png,M06__J-11_1_7848,,Tissue,Polygon,4365.2,374.34,0.8776,170.247,46.991,0.9689,1.0,15.8867,13.7981,0.7821,0.682,0.1598,4.2282,0.5201,0.1369,0.1199,-1.0037,1.3387,0.2788,8,50.9156,51.3231,67.3001,41.2668,845.7048,1707.0415,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.99004537,Lymphocyte
M06__J-11.png,M06__J-11_1_2019,,Tissue,Polygon,5752.9,1958.8,0.8775,264.4827,58.6579,0.9659,1.0,20.5493,16.2063,0.2352,0.2347,0.0556,0.4285,0.0686,0.0971,0.0888,-0.0123,0.3469,0.0601,5,42.449,33.3843,79.7093,24.5973,738.6191,1295.5333,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.99369746,Lymphocyte
M06__J-11.png,M06__J-11_1_1495,,Tissue,Polygon,4619.7,3919.0,0.8773,351.6609,67.6672,0.9651,1.0,23.7754,19.3965,0.1669,0.1609,0.0318,0.3371,0.0632,0.1097,0.1041,0.0222,0.2436,0.0414,6,47.7423,46.6342,75.9939,29.542,982.1332,1778.576,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.61653215,Others
M06__J-11.png,M06__J-11_1_1276,,Tissue,Polygon,4485.0,3407.0,0.8766,283.7097,61.1802,0.9525,1.0,21.6373,16.9664,0.3306,0.3488,0.0377,0.6419,0.1216,0.2313,0.2364,0.0421,0.5657,0.0722,8,67.1538,73.3985,76.4135,42.5294,1523.7769,2129.8982,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.566824,Others
M06__J-11.png,M06__J-11_1_1173,,Tissue,Polygon,1114.6,5113.1,0.8764,80.3432,32.573,0.9516,1.0,11.128,9.5466,0.264,0.2616,0.0441,0.501,0.0966,0.1782,0.1874,0.1037,0.2968,0.0474,8,65.2856,52.1048,105.6625,20.7892,1198.8616,2776.2012,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.5516821,Others
M06__J-11.png,M06__J-11_1_5622,,Tissue,Polygon,2208.8,4278.7,0.8763,171.6414,47.6032,0.9518,1.0,16.8611,13.6386,0.2787,0.2349,0.0432,1.579,0.1862,0.1053,0.0869,-0.0146,0.946,0.1022,4,44.9506,45.4736,60.5436,28.3116,703.5008,860.1223,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.9994861,Lymphocyte
M06__J-11.png,M06__J-11_1_4878,,Tissue,Polygon,4322.1,4932.4,0.8755,178.477,48.1246,0.9684,1.0,16.2815,14.2652,0.4318,0.4326,0.1294,0.7351,0.143,0.1233,0.114,0.0368,0.2767,0.0476,5,65.8079,57.3174,112.3509,32.6314,1712.1526,3210.5364,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.99873644,Lymphocyte
M06__J-11.png,M06__J-11_1_6265,,Tissue,Polygon,4160.5,1879.3,0.8751,258.6587,57.8883,0.97,1.0,19.6026,17.3797,0.2639,0.2632,0.0554,0.548,0.0887,0.0979,0.0895,-0.0145,0.3257,0.0531,7,83.809,71.1428,151.3612,23.209,2177.2866,4942.0054,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.9183901,Lymphocyte
M06__J-11.png,M06__J-11_1_4859,,Tissue,Polygon,1837.7,4613.9,0.8747,177.2475,48.5649,0.9444,1.0,17.4498,13.2599,0.4554,0.454,0.0431,1.202,0.19,0.1805,0.1625,-0.0111,1.3609,0.1362,4,49.0786,54.3735,66.1267,21.4405,1044.249,1520.8839,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.99992836,Lymphocyte
M06__J-11.png,M06__J-11_1_5173,,Tissue,Polygon,4813.1,175.4,0.8743,307.596,66.1464,0.8834,0.9941,25.6448,16.3286,0.3642,0.3824,0.0599,0.5989,0.0972,0.1379,0.1367,0.0067,0.3352,0.0584,6,57.884,61.3258,66.023,46.7575,1234.4368,2035.5742,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.6261847,Others
M06__J-11.png,M06__J-11_1_4676,,Tissue,Polygon,2903.4,4810.9,0.873,181.6965,48.6274,0.9656,1.0,16.7119,13.6397,0.4196,0.4214,0.0756,0.7433,0.1494,0.1568,0.1405,0.023,0.3966,0.089,5,52.7629,40.6193,82.4035,32.6284,1319.6821,3017.0732,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.9748156,Lymphocyte
M06__J-11.png,M06__J-11_1_984,,Tissue,Polygon,2510.5,1537.5,0.8727,204.0216,52.9709,0.9137,1.0,18.8256,14.4536,0.1979,0.1738,0.0369,0.5337,0.0852,0.0714,0.0549,-0.0087,0.3751,0.0543,7,68.5273,66.5256,106.0667,43.5927,1926.7064,4013.2458,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.8607977,Lymphocyte
M06__J-11.png,M06__J-11_1_543,,Tissue,Polygon,1123.4,4743.6,0.8726,101.5212,36.7731,0.9434,1.0,13.0764,10.1241,0.3466,0.3729,0.0378,0.7268,0.1597,0.3952,0.3731,0.1392,0.7274,0.1084,6,74.4376,81.7484,95.8787,19.1117,1752.5317,2809.9534,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.62875766,Others
M06__J-11.png,M06__J-11_1_5369,,Tissue,Polygon,2466.2,1538.7,0.8724,152.813,44.6303,0.9641,1.0,15.2002,12.5671,0.5245,0.518,0.0224,1.5175,0.2523,0.1701,0.144,-0.0014,0.5988,0.0918,6,47.1116,46.7164,52.2407,44.2255,900.7176,1069.0736,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.99012345,Lymphocyte
M06__J-11.png,M06__J-11_1_7305,,Tissue,Polygon,987.96,3196.6,0.8722,194.8434,53.3688,0.8596,0.9825,19.8041,14.1691,0.3932,0.3972,0.0691,0.8331,0.1299,0.1431,0.1235,-0.0012,0.6183,0.0962,5,47.2645,42.2555,67.7674,36.7967,705.5106,1059.7074,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.9985897,Lymphocyte
M06__J-11.png,M06__J-11_1_3499,,Tissue,Polygon,1810.6,4130.8,0.8715,254.0996,58.0224,0.9485,1.0,21.054,15.7474,0.3155,0.3284,0.0655,0.6353,0.0976,0.1381,0.124,-0.0069,0.6234,0.0912,4,56.4037,44.9452,99.3017,36.4227,1422.4279,2347.8333,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.99376136,Lymphocyte
M06__J-11.png,M06__J-11_1_1294,,Tissue,Polygon,2647.0,2460.9,0.8709,451.1257,77.624,0.9408,1.0,28.1784,20.4027,0.1202,0.1172,0.0399,0.2453,0.0328,0.0531,0.0506,0.0128,0.1295,0.0174,7,80.9701,68.0869,127.5367,36.004,1990.3806,4341.7197,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.59303266,Others
M06__J-11.png,M06__J-11_1_4321,,Tissue,Polygon,1959.0,5466.9,0.8707,152.5938,45.1838,0.9393,1.0,16.3769,12.1875,0.3791,0.3528,0.1709,0.6989,0.1284,0.1903,0.1858,0.1042,0.3447,0.0359,6,102.8623,97.5258,218.163,10.8716,3684.2412,13304.9316,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.9980185,Lymphocyte
M06__J-11.png,M06__J-11_1_2420,,Tissue,Polygon,5203.4,4708.4,0.8702,169.0401,46.6637,0.9755,1.0,15.6475,13.9682,0.5746,0.56,0.0985,1.3184,0.2525,0.3089,0.1696,-0.0262,1.7929,0.3969,5,44.1256,46.5163,76.3352,19.033,830.2122,1666.8904,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.93867993,Lymphocyte
M06__J-11.png,M06__J-11_1_6622,,Tissue,Polygon,1981.2,1112.1,0.8699,231.5092,55.516,0.9439,1.0,19.3908,16.424,0.4001,0.3952,0.0764,0.7883,0.149,0.1457,0.1327,0.0104,0.3876,0.0576,6,66.5105,64.0947,101.0891,41.3354,1711.7394,2562.0566,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.9984452,Lymphocyte
M06__J-11.png,M06__J-11_1_2258,,Tissue,Polygon,2446.4,2001.0,0.8695,487.0161,79.3579,0.9718,1.0,27.1768,22.8438,0.143,0.1361,0.0483,0.3514,0.0574,0.0803,0.0841,0.0091,0.1418,0.0258,5,50.573,58.0118,66.3812,30.2654,1027.736,1902.3682,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.49847344,Others
M06__J-11.png,M06__J-11_1_1107,,Tissue,Polygon,3996.2,4736.9,0.8694,153.2682,44.9967,0.9513,1.0,16.0324,12.5274,0.4097,0.4359,0.1061,0.5937,0.1019,0.1002,0.0951,0.0122,0.2401,0.0378,4,46.0003,45.3107,69.4336,23.9461,777.4765,816.6019,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.68380773,Others
M06__J-11.png,M06__J-11_1_522,,Tissue,Polygon,1536.8,3649.4,0.8693,249.4694,60.449,0.8579,0.9766,22.1285,16.0874,0.2127,0.2027,0.0398,0.3583,0.0651,0.1454,0.1438,0.059,0.2931,0.0356,6,57.8718,48.8923,124.8844,26.9852,1131.5079,2038.743,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.8885847,Lymphocyte
M06__J-11.png,M06__J-11_1_629,,Tissue,Polygon,2356.7,4979.3,0.8692,171.3983,48.0429,0.9332,1.0,17.3889,13.46,0.48,0.4684,0.039,1.0634,0.2382,0.2006,0.1827,0.0177,0.657,0.1212,6,41.4559,41.5411,69.5258,18.2191,697.6181,1786.083,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.996497,Lymphocyte
M06__J-11.png,M06__J-11_1_4242,,Tissue,Polygon,4088.4,4464.4,0.8691,579.575,87.7625,0.9456,1.0,32.3367,24.2705,0.1176,0.1021,0.0429,0.2801,0.0479,0.0787,0.0688,0.0368,0.152,0.0269,7,62.189,57.5714,95.3205,49.0995,1382.077,3045.9404,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.6052193,Others
M06__J-11.png,M06__J-11_1_3963,,Tissue,Polygon,3651.7,1020.4,0.869,172.7546,47.9281,0.9451,1.0,17.0187,13.3096,0.4476,0.4531,0.1269,0.8559,0.1352,0.1261,0.1155,0.0208,0.3364,0.0549,5,34.1211,23.6948,63.949,13.4962,348.4014,611.9152,0.6628,185.5532,51.4009,0.8095,0.9734,19.9595,11.4725,0.225,0.214,0.0595,0.5052,0.0887,0.1142,0.1081,0.0082,0.3043,0.0547,5.9897,62.1754,59.4024,103.9991,26.956,1563.9591,3671.3484,8768,0.9988387,Lymphocyte
